KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14
164,15,0.0,0,0.03709508881922675,true,true,false,true,false,true,false,true,true,true,true,true,false,true,true
165,15,0.0,0,0.058903521328371025,true,true,false,false,true,false,true,true,true,false,true,true,true,true,true
166,15,0.0,0,0.0917364923432534,false,false,true,true,true,false,true,false,true,true,true,true,true,true,true
167,15,0.0,0,0.0171990171990172,true,true,true,true,true,true,true,false,true,true,true,false,true,false,true
168,15,0.0,0,0.12739819519223478,true,true,true,true,true,true,true,true,false,false,true,false,true,false,true
169,15,0.0,0,0.02004991680532446,true,true,true,true,true,false,false,true,true,true,true,true,true,true,false
170,15,0.0,0,0.05776279137956311,true,true,true,true,false,false,true,true,true,false,true,true,true,true,false
171,15,0.0,0,0.0,true,true,true,true,true,true,true,false,true,true,false,false,true,true,true
172,15,0.0,0,0.011411560406846936,false,true,true,false,true,true,true,true,true,true,false,true,true,true,false
173,15,0.0,0,0.13521605437773102,true,true,true,false,true,true,false,true,false,false,true,true,true,true,true
174,15,0.0,0,0.018018018018018018,false,true,true,true,false,false,false,true,true,true,true,true,true,true,true
175,15,0.0,0,0.0855532786885246,false,true,false,true,true,true,true,false,true,true,false,true,true,true,true
176,15,0.0,0,0.12830800092585448,false,true,true,false,true,true,true,true,true,false,true,true,true,true,false
177,15,0.0,0,0.006951192166828612,true,true,true,false,true,true,true,true,true,false,true,true,true,false,true
178,15,0.0,0,0.06931077305184725,true,true,true,true,true,true,true,true,false,false,false,true,true,true,true
179,15,0.0,0,0.0,true,true,true,false,false,false,true,true,true,true,true,true,true,true,true
180,15,0.0,0,0.10660398817196148,true,false,false,true,true,true,true,false,true,false,true,true,true,true,true
181,15,0.0,0,0.10890753453682515,true,false,true,true,true,false,true,false,true,true,true,true,false,true,true
182,15,0.0,0,0.09637995049504951,true,true,true,false,true,true,true,true,false,true,false,true,true,true,false
183,15,0.0,0,0.02601531075645517,true,true,false,true,true,true,true,false,false,false,true,true,true,true,true
184,15,0.0,0,0.04056811048336472,true,true,true,true,true,true,true,false,true,false,false,true,true,true,true
185,15,0.0,0,0.0882849996620023,true,false,false,true,false,true,true,true,false,true,true,true,true,true,true
186,15,0.0,0,0.0719751809720786,true,true,true,true,true,true,true,false,false,true,true,false,false,true,true
187,15,0.0,0,0.0739105667900883,true,true,true,true,true,false,false,true,false,false,true,true,true,true,true
188,15,0.0,0,0.11823304487824512,false,true,false,false,true,true,true,true,true,true,true,true,true,true,true
189,15,0.0,0,0.10173206079886886,true,true,true,true,false,false,true,true,true,true,true,true,true,false,false
190,15,0.0,0,0.008350893623663466,false,true,true,true,false,true,true,true,true,false,true,true,true,true,true
