KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9
828,10,0.0,2,0.0,false,false,false,false,false,true,false,false,false,false
317,10,0.0,7,0.0,false,false,false,false,false,false,true,false,false,false
834,10,0.0,7,0.0,false,true,false,false,false,false,false,false,false,false
1347,10,0.0,7,0.0,false,false,false,false,false,false,false,false,true,false
1348,10,0.0,7,0.0,false,false,false,false,false,true,true,true,false,true
1861,10,0.0,5,0.0,false,true,false,false,false,false,false,false,false,false
1864,10,0.0,3,0.0,false,false,false,false,false,false,true,false,false,false
842,10,0.0,3,0.0,false,false,false,false,false,false,false,true,false,false
844,10,0.0,6,0.0,false,false,false,false,false,false,false,false,false,true
333,10,0.0,13,0.0,false,false,false,false,false,false,false,false,true,false
1870,10,0.0,4,0.0,false,false,true,false,false,false,false,false,false,false
847,10,0.0,7,0.0,false,false,false,true,false,false,false,false,false,false
1872,10,0.0,3,0.0,false,false,false,false,false,true,false,false,false,false
1361,10,0.0,7,0.0,false,false,false,false,false,false,false,false,true,false
1874,10,0.0,10,0.0,false,false,false,false,false,true,false,false,false,false
1363,10,0.0,14,0.0,false,false,false,false,false,false,false,false,false,true
1875,10,0.0,4,0.0,false,true,false,false,false,false,false,false,false,false
344,10,0.0,15,0.0,false,false,false,false,false,true,false,false,false,false
1368,10,0.0,12,0.0,false,false,false,false,true,false,false,false,false,false
346,10,0.0,5,0.0,false,false,false,true,false,false,false,false,false,false
351,10,0.0,2,0.0,false,false,false,false,false,false,true,false,false,false
1887,10,0.0,8,0.0,false,false,false,false,false,false,false,true,false,false
1378,10,0.0,14,0.0,false,true,true,true,false,true,true,false,true,true
357,10,0.0,15,0.0,false,true,false,false,false,false,false,false,false,false
1381,10,0.0,12,0.0,false,false,false,false,true,false,false,false,false,false
1894,10,0.0,17,0.0,true,false,true,true,true,true,false,true,false,false
359,10,0.0,4,0.0,false,false,false,false,false,false,true,false,false,false
360,10,0.0,3,0.0,false,false,false,true,false,false,false,false,false,false
1900,10,0.0,30,0.0,false,true,false,true,false,false,true,false,true,false
365,10,0.0,3,0.0,false,false,false,false,false,false,false,false,false,true
877,10,0.0,8,0.0,false,true,false,false,false,false,false,false,false,false
879,10,0.0,3,0.0,true,false,false,false,false,false,false,false,false,false
