KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14
196,15,0.0,14622,0.0,true,true,false,true,false,true,true,false,true,true,true,true,false,true,true
197,15,0.0,15087,0.0,true,false,true,true,false,true,false,true,true,true,true,true,true,true,false
198,15,0.0,14545,0.0,false,true,true,true,false,true,true,true,true,false,true,true,true,true,false
199,15,0.0,12601,0.0,true,true,true,true,true,true,false,true,false,true,true,true,false,false,true
200,15,0.0,15279,0.0,true,true,false,true,false,true,true,true,true,true,true,true,false,true,true
201,15,0.0,14872,0.0,true,true,false,true,true,true,true,false,true,true,true,true,false,true,false
202,15,0.015625,14742,0.0,true,true,false,true,true,true,false,false,true,true,true,true,true,true,false
203,15,0.0,13586,0.0,true,true,true,true,false,true,false,true,false,true,true,true,true,true,true
204,15,0.0,12629,0.0,true,true,true,false,true,false,true,true,true,true,false,false,true,true,true
205,15,0.0,13698,0.0,false,true,true,true,true,true,true,true,false,false,true,true,true,true,true
206,15,0.0,14393,0.0,true,true,false,false,true,true,true,true,false,true,true,true,true,false,true
207,15,0.0,14933,0.0,false,true,true,true,true,true,true,true,true,true,false,false,true,true,false
208,15,0.0,13730,0.0,true,false,true,true,true,true,false,true,true,false,true,true,true,false,true
209,15,0.0,14191,0.0,true,true,true,true,false,true,true,true,true,false,true,true,true,false,false
210,15,0.0,13805,0.0,true,false,false,false,true,true,true,true,true,false,true,true,true,true,true
211,15,0.0,12127,0.0,true,true,true,true,false,false,true,true,false,true,true,true,true,true,true
212,15,0.0,14458,0.0,true,true,false,true,true,true,true,false,false,true,true,true,true,false,true
213,15,0.0,15489,0.0,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false
214,15,0.0,13983,0.0,true,false,true,false,true,false,false,true,true,true,true,true,true,true,true
215,15,0.0,13834,0.0,false,false,true,true,true,true,true,true,true,false,true,true,true,false,true
216,15,0.0,13391,0.0,false,true,true,true,true,true,true,false,true,true,false,false,true,true,true
217,15,0.0,14984,0.0,true,false,true,true,true,true,false,true,true,true,true,false,false,true,true
218,15,0.0,13303,0.0,true,true,true,true,false,false,true,true,true,false,true,true,true,false,true
219,15,0.0,14385,0.0,true,true,true,true,true,false,false,true,true,true,true,false,false,true,true
220,15,0.015625,15055,0.0,true,true,true,true,true,false,true,true,false,true,true,false,true,true,false
221,15,0.0,12749,0.0,true,false,true,true,true,true,true,true,true,true,false,true,false,false,true
222,15,0.0,15030,0.0,false,true,true,true,true,false,true,true,true,false,true,true,true,true,false
223,15,0.0,13538,0.0,true,true,true,true,true,true,false,true,true,false,true,true,true,false,true
224,15,0.0,14958,0.0,false,true,true,true,true,false,true,true,false,true,true,true,false,true,false
225,15,0.0,14373,0.0,true,true,false,true,true,false,true,true,true,false,false,true,true,true,true
226,15,0.0,13874,0.0,true,true,true,true,true,true,false,false,true,true,true,true,false,true,false
227,15,0.0,13443,0.0,true,true,false,true,true,true,true,true,false,true,true,true,false,true,true
228,15,0.0,15093,0.0,true,true,false,true,true,true,false,true,true,true,true,true,true,true,false
229,15,0.0,14452,0.0,true,true,true,true,true,true,true,false,false,false,true,true,false,true,true
230,15,0.0,12845,0.0,true,true,false,true,true,false,true,true,true,true,true,true,true,false,true
231,15,0.0,13362,0.0,true,true,true,false,true,true,true,true,true,false,true,true,true,false,true
232,15,0.0,13748,0.0,true,false,true,true,true,true,false,true,false,true,true,true,false,true,true
233,15,0.0,15142,0.0,true,false,false,false,true,true,true,true,true,true,true,true,true,true,false
234,15,0.0,14930,0.0,true,true,false,true,false,false,true,true,true,true,true,true,true,true,false
235,15,0.0,13533,0.0,true,true,false,false,true,true,true,true,true,false,true,false,true,true,true
236,15,0.0,14564,0.0,true,true,true,true,true,false,true,true,false,true,true,true,true,false,false
237,15,0.0,14296,0.0,true,true,true,false,true,true,false,true,true,false,true,true,false,true,true
238,15,0.0,14536,0.0,true,false,false,true,true,false,true,true,true,false,true,true,true,true,true
239,15,0.0,14035,0.0,true,false,true,true,true,true,false,true,true,true,false,true,true,true,false
240,15,0.0,14078,0.0,false,true,true,true,false,false,true,true,true,true,true,true,true,true,false
241,15,0.0,13219,0.0,true,true,true,false,false,false,true,true,true,true,false,true,true,true,true
242,15,0.0,12630,0.0,true,true,false,true,false,true,true,true,true,true,true,true,true,false,true
243,15,0.0,14861,0.0,true,true,false,true,false,true,true,true,true,true,true,true,true,false,false
244,15,0.0,13936,0.0,true,true,false,true,true,true,false,false,true,true,true,true,true,true,true
245,15,0.0,14120,0.0,true,true,false,true,true,true,true,true,true,true,true,false,true,false,true
246,15,0.0,14462,0.0,false,true,true,false,true,true,true,true,true,true,false,true,false,true,true
247,15,0.0,13728,0.0,true,true,false,true,true,true,true,false,false,true,false,true,true,true,true
248,15,0.0,13360,0.0,false,false,true,true,true,true,true,true,true,false,true,true,true,false,true
249,15,0.0,14714,0.0,false,true,true,true,true,true,true,true,false,true,false,true,true,true,true
250,15,0.0,14136,0.0,true,true,false,true,false,true,true,true,true,true,true,false,true,true,true
251,15,0.0,15067,0.0,true,true,true,true,true,true,false,false,true,true,true,true,true,true,false
252,15,0.0,14925,0.0,true,true,true,true,false,false,true,true,true,true,true,false,true,true,false
253,15,0.0,14439,0.0,false,true,true,true,true,true,true,false,true,true,true,false,true,true,false
254,15,0.0,13661,0.0,true,true,false,true,false,true,true,true,false,true,true,false,true,true,true
255,15,0.0,14257,0.0,true,true,true,true,true,true,false,true,true,false,false,true,true,false,true
256,15,0.0,14912,0.0,false,true,true,true,true,false,true,false,true,true,true,true,true,true,true
257,15,0.0,14676,0.0,true,false,true,true,true,false,true,false,true,true,true,true,false,true,true
258,15,0.0,13610,0.0,false,true,true,true,true,true,true,false,true,true,true,false,true,true,true
259,15,0.0,14695,0.0,true,true,true,false,true,true,true,true,false,true,true,true,true,false,true
260,15,0.0,14353,0.0,true,true,true,true,true,true,true,false,false,true,true,false,true,true,true
261,15,0.0,13572,0.0,true,true,false,true,true,true,true,true,false,true,false,true,true,true,true
262,15,0.0,12871,0.0,true,true,false,true,true,true,true,true,false,true,false,true,false,true,true
263,15,0.0,13116,0.0,true,true,true,false,true,true,true,true,false,true,true,false,true,true,true
