KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14
486,15,0.0,0,0.0,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false
489,15,0.0,0,0.0,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false
1002,15,0.0,0,0.0,false,false,false,false,false,true,false,false,true,false,true,false,false,true,false
747,15,0.0,0,0.0,false,true,false,false,false,true,false,false,true,false,false,false,false,true,true
1515,15,0.015625,0,0.0,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false
1516,15,0.0,0,0.0,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false
237,15,0.0,0,0.0,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false
1264,15,0.0,0,0.0,true,false,false,false,true,false,true,false,false,false,false,false,false,false,true
1777,15,0.0,0,0.0,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false
242,15,0.0,0,0.0,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false
1014,15,0.015625,0,0.0,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false
1271,15,0.0,0,0.0,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false
762,15,0.0,0,0.0,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
1018,15,0.0,0,0.0,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
1786,15,0.0,0,0.0,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
1275,15,0.015625,0,0.0,true,true,false,false,false,false,true,true,false,true,true,true,false,false,false
