KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14,Item_15,Item_16,Item_17,Item_18,Item_19,Item_20,Item_21,Item_22,Item_23,Item_24,Item_25,Item_26,Item_27,Item_28,Item_29
83,30,42.59375,493366789,0.0,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,false,false,true
84,30,39.265625,506225087,0.0,false,false,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,false,true,true,true,true,false,true,true
85,30,38.859375,494522273,0.0,true,true,true,false,true,true,false,true,false,true,false,false,true,true,true,false,true,true,true,true,true,true,false,false,true,true,true,true,true,true
86,30,36.59375,467091294,0.0,false,false,true,true,true,false,false,true,true,true,false,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
87,30,38.109375,486490235,0.0,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,false,false,true,true,false,true,true,true,true,true,true,true,false,true,false
88,30,38.609375,492564983,0.0,true,true,true,true,true,true,false,true,true,false,true,false,true,false,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true
89,30,38.375,492175524,0.0,false,true,false,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,false,true,true
90,30,37.390625,478933034,0.0,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,false,true,false,true,true,true,true,true,false,true,false,true,false,false,true
91,30,41.828125,485198479,0.0,true,false,true,true,false,true,true,true,true,true,false,true,true,false,true,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true
92,30,39.015625,500691483,0.0,true,true,true,true,false,true,true,true,false,true,false,true,true,false,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true
93,30,37.4375,479463980,0.0,true,false,true,true,false,true,false,true,true,true,true,false,true,false,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true
94,30,38.5625,491872881,0.0,true,true,false,true,false,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,false,true,true,true,true,true,false,true,false
95,30,39.453125,501918431,0.0,false,false,true,true,false,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false
96,30,38.015625,488694599,0.0,false,true,true,false,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,false,true,true,false,true,true,true
97,30,35.640625,462095964,0.0,true,false,true,true,true,true,false,true,false,false,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true
98,30,36.640625,468721241,0.0,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false,false,true,false,true,true,false,true,false,true,true,true,true,true,true,true
99,30,41.875,487839572,0.0,true,false,true,false,true,false,true,true,true,true,true,false,false,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true
100,30,39.265625,501062787,0.0,false,true,false,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,false,true
101,30,39.5625,505680397,0.0,true,true,true,false,true,false,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,false,true,false,true,false,true,false,true
102,30,40.453125,513924021,0.0,true,true,true,true,true,false,true,false,true,false,false,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false
103,30,36.765625,469032845,0.0,true,true,true,true,false,true,true,true,true,true,true,true,false,false,true,false,false,true,false,true,true,true,true,true,true,true,false,true,true,true
104,30,39.5,503419921,0.0,true,true,true,true,true,false,false,true,true,true,true,true,false,true,false,true,true,true,false,true,true,true,false,true,true,true,true,true,true,false
105,30,39.078125,497995581,0.0,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,false,true,true,true,false,true,true,true,false,true,true
106,30,38.375,483533790,0.0,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,false,true,true,true,true,true,true,false,true,true,false,true,false
107,30,41.890625,482693164,0.0,true,true,true,true,true,true,true,false,true,true,false,false,false,true,true,false,true,true,true,true,true,false,true,true,false,true,true,true,false,true
108,30,40.34375,517058885,0.0,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,false,true,true,true,true,true,true,true,true,false,false,true,false,true,false
109,30,38.25,489257210,0.0,true,true,false,false,true,false,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false
