KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14
191,15,0.0,0,0.10179969776068142,true,true,false,true,true,true,true,true,false,true,true,true,false,true,false
192,15,0.0,0,0.08266865449124115,true,true,false,true,true,false,true,true,false,false,true,true,true,true,true
193,15,0.0,0,0.02760919736729635,true,false,false,true,true,true,true,true,true,true,true,false,true,true,true
194,15,0.0,0,0.046147752030104974,false,true,false,true,false,false,true,true,true,true,true,true,true,true,true
195,15,0.0,0,0.03507462686567164,true,true,false,false,true,true,true,true,true,true,true,true,false,false,true
196,15,0.0,0,0.029428848015488868,false,true,true,true,true,false,true,true,true,true,true,false,true,false,true
197,15,0.0,0,0.09576440387906446,true,true,true,false,true,true,true,false,true,true,true,false,true,false,true
198,15,0.0,0,0.06994855673049442,true,false,true,true,true,false,true,false,true,true,true,false,true,true,true
199,15,0.0,0,0.11856148491879351,true,true,false,false,true,true,true,true,true,true,true,false,true,true,false
200,15,0.0,0,0.046173800259403375,true,true,true,true,true,true,false,true,true,true,true,false,true,false,true
201,15,0.0,0,0.07457681251996168,false,true,true,true,true,true,false,true,true,false,false,true,true,true,true
202,15,0.0,0,0.06402328119316116,false,true,true,true,true,true,true,true,true,false,true,true,false,false,true
203,15,0.0,0,0.023206591579106508,true,true,true,true,true,true,true,true,true,false,true,true,true,false,false
204,15,0.0,0,0.09806722689075631,false,true,false,true,true,true,true,true,true,false,true,true,true,true,false
205,15,0.0,0,0.022277958099734436,true,false,false,true,true,true,true,true,true,true,true,true,true,true,false
206,15,0.0,0,0.055461538461538465,false,true,true,true,true,false,true,true,true,true,false,false,true,true,true
207,15,0.0,0,0.0715576981018379,true,true,true,false,true,true,true,false,true,true,true,true,false,false,true
208,15,0.0,0,0.08982450738916256,true,true,true,true,false,true,true,true,true,true,false,false,true,true,false
209,15,0.0,0,0.04842850204676334,true,false,true,false,true,true,true,true,false,true,true,false,true,true,true
210,15,0.0,0,0.03763105341987019,true,true,true,true,true,false,true,true,true,true,false,false,true,true,false
211,15,0.0,0,0.06305147058823529,true,false,true,true,true,true,true,true,true,true,true,false,true,true,false
212,15,0.0,0,0.09281350014547571,true,true,true,false,true,true,true,true,true,false,true,false,false,true,true
213,15,0.0,0,0.0,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true
214,15,0.0,0,0.10124410124410124,true,true,false,true,false,true,true,false,true,true,true,true,true,true,false
215,15,0.0,0,0.059058730991085474,true,true,true,false,false,false,true,true,true,true,true,true,true,true,false
216,15,0.0,0,0.07142857142857142,true,true,false,true,true,true,false,false,true,false,true,true,true,true,true
217,15,0.0,0,0.12990296569632362,false,true,false,false,true,true,true,true,true,true,true,true,true,false,true
218,15,0.0,0,0.14033928178012778,true,true,true,true,true,true,false,false,true,true,true,true,true,false,false
219,15,0.0,0,0.049188007495315426,true,false,false,true,true,true,true,true,false,true,true,true,true,false,true
220,15,0.0,0,0.033883058470764615,true,false,false,true,false,true,true,true,true,false,true,true,true,true,true
221,15,0.0,0,0.03197170400166447,false,true,false,true,true,true,false,true,true,true,true,true,true,true,false
222,15,0.0,0,0.027570150716823918,true,false,false,true,false,true,true,false,true,true,true,true,true,true,true
223,15,0.0,0,0.026862831210657297,true,true,true,true,true,true,true,false,true,true,true,false,true,true,false
224,15,0.0,0,0.1023888379959129,false,true,true,false,true,true,true,true,false,false,true,true,true,false,true
225,15,0.0,0,0.05150447275684467,false,true,true,true,true,true,true,false,false,true,true,true,false,true,true
226,15,0.0,0,0.022027110289587183,true,true,true,true,false,false,true,true,true,true,false,true,true,false,true
227,15,0.0,0,0.05993997891150945,false,true,true,true,true,false,true,false,true,true,true,true,true,true,true
228,15,0.0,0,0.019126133553173948,false,true,true,true,true,true,true,true,true,true,false,true,true,false,true
229,15,0.0,0,0.0844633519454046,false,true,true,true,true,false,true,true,true,true,true,true,false,false,true
230,15,0.0,0,0.07993871665465033,true,true,true,false,true,true,true,true,true,true,true,false,false,true,true
231,15,0.0,0,0.0,false,true,true,true,false,true,true,true,true,true,true,false,true,true,true
232,15,0.0,0,0.07814780416611383,true,true,true,true,false,false,true,false,true,true,true,true,true,true,false
233,15,0.0,0,0.04832291074474133,true,true,true,true,false,false,false,true,true,true,true,true,false,true,true
234,15,0.0,0,0.04454482279360667,true,false,true,true,true,true,false,true,true,true,false,true,true,false,true
235,15,0.0,0,0.02754281719678434,false,false,true,true,true,true,true,true,true,true,true,true,false,true,false
236,15,0.0,0,0.06116438356164384,true,false,false,true,true,true,true,true,true,false,true,false,true,true,true
237,15,0.0,0,0.06517822674044524,true,true,true,true,false,false,true,true,false,true,true,true,true,false,true
238,15,0.0,0,0.04259047105600108,false,true,true,true,true,true,false,true,false,true,true,true,false,true,true
239,15,0.0,0,0.08732269503546099,true,true,true,false,false,true,true,true,false,true,true,true,false,true,true
240,15,0.0,0,0.040421792618629174,true,true,false,false,true,true,false,true,true,false,true,true,true,true,true
241,15,0.0,0,0.06418325526932084,true,true,true,true,true,true,false,true,true,true,true,false,true,false,false
242,15,0.0,0,0.06368763557483731,false,true,true,true,true,true,true,true,true,false,true,true,true,true,false
243,15,0.0,0,0.014169491525423728,true,true,true,true,true,false,true,true,false,true,false,false,true,true,true
244,15,0.0,0,0.017782506269473364,true,true,true,false,true,false,true,true,true,true,true,true,true,true,false
245,15,0.0,0,0.0020998223227265385,true,true,true,true,true,false,true,true,false,true,true,true,false,true,true
246,15,0.0,0,0.02185130916735682,true,false,false,true,true,true,true,true,true,false,true,false,true,true,true
247,15,0.0,0,0.0837019166331591,true,true,true,false,false,true,false,true,true,true,true,true,true,true,false
248,15,0.0,0,0.10260372402070618,true,true,false,true,true,false,true,true,true,true,true,true,false,true,false
249,15,0.0,0,0.0,true,true,true,true,true,false,true,false,true,true,true,true,false,true,true
250,15,0.0,0,0.0,false,true,true,false,true,true,true,false,true,true,true,true,true,true,true
251,15,0.0,0,0.03353041224588969,true,true,true,false,true,false,true,true,true,true,true,false,true,true,true
252,15,0.0,0,0.014064614841405285,true,true,true,false,true,true,false,true,true,true,false,true,false,true,true
253,15,0.0,0,0.03023117960877297,true,true,true,true,false,true,false,true,true,true,true,true,false,false,true
254,15,0.0,0,0.09535959177164727,false,false,true,true,true,true,false,true,true,true,true,true,false,true,true
255,15,0.0,0,0.003735325506937033,true,false,true,false,true,true,true,false,true,true,true,false,true,true,true
256,15,0.0,0,0.05398782704924512,true,true,true,true,false,true,true,true,true,false,true,true,false,true,true
257,15,0.0,0,0.02365415986949429,false,true,true,false,true,true,true,true,false,true,false,true,true,true,true
258,15,0.0,0,0.05090667110297788,true,true,true,false,true,true,true,true,false,true,true,true,true,true,false
259,15,0.0,0,0.012882567577630502,false,false,true,true,true,true,true,false,true,true,true,true,true,true,true
260,15,0.0,0,0.01395278678633381,true,true,true,true,true,true,false,true,true,false,false,true,true,true,true
261,15,0.0,0,0.09801623083859333,true,true,true,false,false,true,true,true,true,false,true,true,true,true,true
262,15,0.0,0,0.06525463323469864,true,true,true,false,false,true,true,false,true,true,true,true,true,true,false
263,15,0.0,0,0.011394044022442814,true,true,true,true,true,true,true,true,true,false,true,true,false,true,false
264,15,0.0,0,0.12607044456028,true,true,true,true,true,true,false,true,false,false,true,true,true,false,true
265,15,0.0,0,0.05576977334712687,false,true,false,true,true,false,true,true,true,true,true,true,true,false,true
266,15,0.0,0,0.04015046829418087,true,false,true,true,true,true,false,true,true,true,true,true,false,true,true
267,15,0.0,0,0.07076221408333909,false,true,true,false,true,false,true,true,true,true,true,true,true,true,false
268,15,0.0,0,0.14695278969957082,false,true,true,true,false,true,false,true,true,true,true,true,true,true,true
269,15,0.0,0,0.11740658394893495,true,false,true,false,false,true,true,true,true,true,true,false,false,true,true
270,15,0.0,0,0.06942100242166288,true,true,true,false,false,true,true,true,true,true,true,false,false,true,true
271,15,0.0,0,0.09534450651769087,true,true,true,false,false,true,true,true,true,true,true,false,false,true,true
272,15,0.0,0,0.04177062374245473,false,false,true,false,true,true,true,true,true,true,true,true,true,true,true
273,15,0.0,0,0.08029607420594022,false,true,false,true,true,true,true,true,true,true,true,true,false,true,true
274,15,0.0,0,0.0219457235230724,true,true,false,false,true,true,true,true,true,false,true,true,true,true,true
275,15,0.0,0,0.06797841087654574,true,true,false,true,true,true,true,true,true,false,true,false,true,false,true
276,15,0.0,0,0.016411209165505498,false,true,true,true,true,true,true,true,false,true,false,true,true,true,true
